"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/13/2021","AQS","060374009","1","0.6","ppb","0","Signal Hill (LBSH)","23","96.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/14/2021","AQS","060374009","1","0.5","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/15/2021","AQS","060374009","1","0.3","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/16/2021","AQS","060374009","1","0.5","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/17/2021","AQS","060374009","1","0.5","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/18/2021","AQS","060374009","1","0.5","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/19/2021","AQS","060374009","1","0.3","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/20/2021","AQS","060374009","1","0.5","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/21/2021","AQS","060374009","1","0.8","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/22/2021","AQS","060374009","1","0.9","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/23/2021","AQS","060374009","1","2.1","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/24/2021","AQS","060374009","1","2.2","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/25/2021","AQS","060374009","1","0.5","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/26/2021","AQS","060374009","1","0.3","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/27/2021","AQS","060374009","1","1.1","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/28/2021","AQS","060374009","1","1.8","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/29/2021","AQS","060374009","1","0.7","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/30/2021","AQS","060374009","1","0.3","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/31/2021","AQS","060374009","1","0.3","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/01/2021","AQS","060374009","1","1.1","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/02/2021","AQS","060374009","1","0.8","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/03/2021","AQS","060374009","1","0.3","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/04/2021","AQS","060374009","1","0.3","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/05/2021","AQS","060374009","1","0.6","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/06/2021","AQS","060374009","1","0.2","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/07/2021","AQS","060374009","1","0.2","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/08/2021","AQS","060374009","1","0.6","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/09/2021","AQS","060374009","1","1.5","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/10/2021","AQS","060374009","1","1","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/11/2021","AQS","060374009","1","2","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/12/2021","AQS","060374009","1","1.7","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/13/2021","AQS","060374009","1","2.1","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/14/2021","AQS","060374009","1","2.2","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/15/2021","AQS","060374009","1","2.2","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/16/2021","AQS","060374009","1","0.4","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/17/2021","AQS","060374009","1","0.2","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/18/2021","AQS","060374009","1","0.2","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/19/2021","AQS","060374009","1","1.1","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/20/2021","AQS","060374009","1","0.5","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/21/2021","AQS","060374009","1","1.3","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/22/2021","AQS","060374009","1","1.5","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/23/2021","AQS","060374009","1","1.8","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/24/2021","AQS","060374009","1","1.2","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/25/2021","AQS","060374009","1","1.3","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/26/2021","AQS","060374009","1","2.6","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/27/2021","AQS","060374009","1","0.7","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/28/2021","AQS","060374009","1","0.6","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/29/2021","AQS","060374009","1","0.9","ppb","0","Signal Hill (LBSH)","22","92.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/30/2021","AQS","060374009","1","0.2","ppb","0","Signal Hill (LBSH)","21","88.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/01/2021","AQS","060374009","1","2.6","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/02/2021","AQS","060374009","1","1.6","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/03/2021","AQS","060374009","1","1.9","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/04/2021","AQS","060374009","1","2","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/05/2021","AQS","060374009","1","0.9","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/06/2021","AQS","060374009","1","1.6","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/07/2021","AQS","060374009","1","0.4","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/08/2021","AQS","060374009","1","0.6","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/09/2021","AQS","060374009","1","2.1","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/10/2021","AQS","060374009","1","2.1","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/11/2021","AQS","060374009","1","0.4","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/12/2021","AQS","060374009","1","0.6","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/14/2021","AQS","060374009","1","0.5","ppb","0","Signal Hill (LBSH)","23","96.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/15/2021","AQS","060374009","1","0.7","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/16/2021","AQS","060374009","1","1.1","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/17/2021","AQS","060374009","1","1.7","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/18/2021","AQS","060374009","1","2","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/19/2021","AQS","060374009","1","2.4","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/20/2021","AQS","060374009","1","1.9","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/21/2021","AQS","060374009","1","1.4","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/22/2021","AQS","060374009","1","0.4","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/23/2021","AQS","060374009","1","0.8","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/24/2021","AQS","060374009","1","0.4","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/25/2021","AQS","060374009","1","0.5","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/26/2021","AQS","060374009","1","4.1","ppb","6","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/27/2021","AQS","060374009","1","1.6","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/28/2021","AQS","060374009","1","2.8","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/29/2021","AQS","060374009","1","2.9","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/30/2021","AQS","060374009","1","2.6","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/31/2021","AQS","060374009","1","1.8","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/01/2021","AQS","060374009","1","2.3","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/02/2021","AQS","060374009","1","2.3","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/03/2021","AQS","060374009","1","2.1","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/04/2021","AQS","060374009","1","2.3","ppb","3","Signal Hill (LBSH)","22","92.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/05/2021","AQS","060374009","1","2.1","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/06/2021","AQS","060374009","1","0.3","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/07/2021","AQS","060374009","1","0.5","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/08/2021","AQS","060374009","1","1.2","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/09/2021","AQS","060374009","1","1.7","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/10/2021","AQS","060374009","1","1.7","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/11/2021","AQS","060374009","1","2.3","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/12/2021","AQS","060374009","1","0.8","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/13/2021","AQS","060374009","1","0.6","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/14/2021","AQS","060374009","1","1.3","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/15/2021","AQS","060374009","1","2.4","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/16/2021","AQS","060374009","1","0.3","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/17/2021","AQS","060374009","1","0.2","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/18/2021","AQS","060374009","1","1","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/19/2021","AQS","060374009","1","1.2","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/20/2021","AQS","060374009","1","1.1","ppb","1","Signal Hill (LBSH)","21","88.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/21/2021","AQS","060374009","1","0.7","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/22/2021","AQS","060374009","1","0.8","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/23/2021","AQS","060374009","1","0.8","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/24/2021","AQS","060374009","1","2.1","ppb","3","Signal Hill (LBSH)","22","92.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/25/2021","AQS","060374009","1","2.6","ppb","3","Signal Hill (LBSH)","21","88.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/26/2021","AQS","060374009","1","2","ppb","3","Signal Hill (LBSH)","19","79.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/27/2021","AQS","060374009","1","1.9","ppb","1","Signal Hill (LBSH)","20","83.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/28/2021","AQS","060374009","1","1.3","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/29/2021","AQS","060374009","1","1.9","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/30/2021","AQS","060374009","1","1","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"08/31/2021","AQS","060374009","1","1","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"09/01/2021","AQS","060374009","1","0.4","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"09/02/2021","AQS","060374009","1","1","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"09/03/2021","AQS","060374009","1","1.3","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"09/04/2021","AQS","060374009","1","2.3","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"09/05/2021","AQS","060374009","1","3","ppb","4","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"09/06/2021","AQS","060374009","1","0.3","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"09/07/2021","AQS","060374009","1","0.4","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"09/08/2021","AQS","060374009","1","1","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"09/09/2021","AQS","060374009","1","1.5","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"09/10/2021","AQS","060374009","1","2","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"09/11/2021","AQS","060374009","1","4.7","ppb","6","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
