"Chungbuk",Jeungpyeong,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0110,0.0090,0.0110,0.0160,0.0160,0.0140,0.0170,0.0270,0.0270,0.0280,0.0260,0.0220,0.0180,0.0170,0.0140,0.0110,0.0100,0.0110,0.0150,0.0220,0.0230,0.0220,0.0190,0.0170,0.0100,0.0080,0.0070,0.0060,0.0060,0.0070,0.0100,0.0180,0.0200,0.0200,0.0170,0.0160,0.014*,-,-,0.0080,0.0070,0.0070,0.0100,0.0140,0.0160,0.0170,0.0140,0.0120,0.0110,0.0090,0.0070,0.0060,0.0060,0.0060,0.0090,0.0140,0.0160
"Chungbuk",Boeun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0170,0.0150,0.0120,0.0090,0.0090,0.0090,0.0070,0.0070,0.0080,0.0100,0.0150,0.0170,0.0150,0.0130,0.0100,0.0090,0.0070,0.0080,0.0060,0.0070,0.0070,0.0110,0.0140,0.0160,0.0160,0.0140,0.0120,0.0090,0.0080,0.0070,0.0060,0.0060,0.0060,0.0090,0.0120,0.0140,0.0170,0.0140,0.0110,0.008*,0.0070,0.0050,0.0050,0.0050,0.0050,0.0080,0.0120,0.0150
"Chungbuk",Average for provinces,0.0270,0.0260,0.0250,0.0190,0.0160,0.0150,0.0130,0.0130,0.0160,0.0160,0.0230,0.0250,0.0290,0.0250,0.0200,0.0170,0.0140,0.0150,0.0160,0.0160,0.0170,0.0210,0.0290,0.0270,0.0290,0.0260,0.0220,0.0170,0.0160,0.0130,0.0100,0.0110,0.0120,0.0160,0.0230,0.0250,0.0230,0.0200,0.0160,0.0130,0.0100,0.0100,0.0080,0.0080,0.0100,0.0150,0.0180,0.0210,0.0190,0.0170,0.0160,0.0130,0.0110,0.0100,0.0080,0.0090,0.0090,0.0130,0.0180,0.0190,0.0210,0.0170,0.0150,0.0120,0.0100,0.0080,0.0070,0.0070,0.0090,0.0120,0.0180,0.0200
"Chungnam",Cheonan,0.0260,0.0240,0.0260,0.0190,0.0160,0.0150,0.0150,0.0140,0.0180,0.0260,0.0300,0.0320,0.0320,0.0290,0.0250,0.0240,0.0190,0.0170,0.0140,0.0130,0.0160,0.0220,0.0330,0.0310,0.0340,0.0290,0.0280,0.0230,0.0210,0.0180,0.0140,0.0150,0.0160,0.0220,0.0280,0.0260,0.0250,0.0220,0.019*,0.015*,0.013*,0.0140,0.0120,0.0100,0.0120,0.0190,0.0230,0.0250,0.0240,0.0210,0.0220,0.0170,0.0140,0.0130,0.0110,0.0120,0.0110,0.0170,0.022*,0.0250,0.0270,0.0220,0.0200,0.0170,0.0130,0.0100,0.0100,0.0100,0.0130,0.0190,0.0250,0.0250
"Chungnam",Dangjin,0.0120,0.0100,0.0110,0.0100,0.0080,0.0090,0.0080,0.0100,0.0120,0.0110,0.010*,0.011**,0.020*,0.0190,0.0170,0.0160,0.0140,0.0110,0.0080,0.0100,0.0130,0.0160,0.0210,0.0210,0.0210,0.0190,0.0160,0.0150,0.0120,0.011*,0.0080,0.0090,0.0110,0.0140,0.0170,0.0190,0.0210,0.0180,0.0160,0.0120,0.0110,0.0120,0.0110,0.0070,0.0120,0.0160,0.0180,0.0180,0.0200,0.0170,0.0180,0.0150,0.0110,0.0110,0.0120,0.0110,0.0110,0.0120,0.016**,0.0180,0.0190,0.0140,0.0150,0.0130,0.0100,0.0080,0.0080,0.0060,0.0100,0.0120,0.0150,0.0150
"Chungnam",Seosan,0.0280,0.0260,0.0280,0.0200,0.0150,0.0150,0.0090,0.0130,0.0150,0.0150,0.0150,0.0160,0.0210,0.0180,0.0180,0.0150,0.0140,0.0110,0.0100,0.0100,0.0130,0.0180,0.0230,0.0200,0.0220,0.0190,0.0180,0.0160,0.0110,0.0100,0.0080,0.0090,0.0110,0.0140,0.0190,0.0180,0.0200,0.0170,0.0150,0.0110,0.0110,0.0110,0.0100,0.0070,0.0100,0.014*,0.0170,0.0180,0.0200,0.0180,0.0180,0.0150,0.0110,0.0110,0.0100,0.0100,0.0090,0.0110,0.0150,0.0170,0.0180,0.0150,0.0140,0.0110,0.0090,0.0070,0.0070,0.0060,0.0090,0.0110,0.0160,0.0150
"Chungnam",Asan,0.033*,0.0290,0.0280,0.0190,0.0210,0.0210,0.0150,0.0170,0.0240,0.0230,0.0220,0.0230,0.0260,0.0250,0.021**,0.0170,0.0130,0.0120,0.0090,0.0100,0.0120,0.0170,0.0250,0.0220,0.0240,0.0220,0.0190,0.0170,0.0140,0.0110,0.0090,0.0100,0.0120,0.0160,0.0200,0.0210,0.0220,0.0190,0.0160,0.0120,0.0110,0.0100,0.0100,0.0080,0.0120,0.0180,0.0200,0.0220,0.0210,0.0180,0.0180,0.0140,0.0120,0.0120,0.0100,0.0100,0.0100,0.0150,0.0190,0.0210,0.0220,0.0180,0.0170,0.0140,0.0100,0.0080,0.0080,0.0080,0.0110,0.0130,0.0180,0.0200
"Chungnam",Nonsan,-,-,-,-,-,-,0.0100,0.0100,0.0140,0.0170,0.0190,0.0230,0.0250,0.0210,0.0140,0.0120,0.0100,0.0090,0.0060,0.0090,0.0110,0.0170,0.0240,0.0230,0.0230,0.0220,0.0180,0.0150,0.0130,0.0110,0.0090,0.0100,0.0110,0.0140,0.0210,0.0220,0.0210,0.0180,0.0150,0.0130,0.0100,0.0090,0.0080,0.0070,0.0090,0.0160,0.0190,0.0210,0.0190,0.0160,0.0150,0.0130,0.0090,0.0080,0.0070,0.0080,0.0080,0.0130,0.0160,0.0170,0.0190,0.0160,0.0140,0.0120,0.0100,0.0060,0.0060,0.0070,0.0090,0.0120,0.0170,0.0170
"Chungnam",Taean,-,-,-,-,-,-,0.0050,0.0070,0.009*,0.0090,0.0120,0.0130,0.0140,0.0140,0.0130,0.0100,0.0090,0.0100,0.0060,0.0070,0.0080,0.0110,0.0140,0.0130,0.0130,0.0120,0.0130,0.0120,0.0090,0.0070,0.0060,0.0070,0.0070,0.0080,0.0120,0.0120,0.0150,0.0130,0.0120,0.0090,0.0090,0.0090,0.0080,0.0060,0.0080,0.0120,0.0150,0.0120,0.0140,0.0140,0.0140,0.0110,0.0080,0.0080,0.0070,0.0070,0.0070,0.0090,0.0120,0.0130,0.0130,0.0110,0.0110,0.0090,0.0070,0.0050,0.0060,0.0050,0.0080,0.0100,0.0140,0.0120
"Chungnam",Boryeong,-,-,-,-,-,-,0.0060,0.0060,0.0090,0.0120,0.0120,0.0150,0.0160,0.0150,0.0110,0.0080,0.0060,0.006*,0.0050,0.0060,0.0070,0.0110,0.0170,0.0150,0.0170,0.0140,0.0120,0.0110,0.0090,0.0070,0.0060,0.0060,0.0070,0.0100,0.0140,0.0120,0.0140,0.0140,0.0110,0.0090,0.0070,0.0070,0.0060,0.0040,0.0050,0.0110,0.0130,0.0160,0.0160,0.0140,0.0140,0.0110,0.0080,0.0080,0.0070,0.0060,0.0050,0.0090,0.0120,0.0140,0.0170,0.0120,0.0110,0.0100,0.0070,0.0060,0.0060,0.0050,0.0060,0.0100,0.0140,0.0130
"Chungnam",Hongseong,-,-,-,-,-,-,0.0090,0.0100,0.0120,0.0150,0.0170,0.0220,0.0220,0.0180,0.0120,0.0110,0.0070,0.0060,0.0070,0.0080,0.0090,0.0150,0.0230,0.0220,0.0220,0.0190,0.0130,0.0120,0.0100,0.0080,0.0070,0.0070,0.0080,0.0110,0.0170,0.0170,0.0170,0.0150,0.0110,0.0090,0.0080,0.0070,0.0070,0.0050,0.0070,0.0130,0.0150,0.0160,0.0160,0.0130,0.0140,0.0110,0.0080,0.0070,0.0070,0.0070,0.0070,0.0110,0.0150,0.0170,0.0190,0.0130,0.0120,0.0090,0.0070,0.0060,0.0060,0.0050,0.0080,0.0100,0.0160,0.0180
"Chungnam",Gongju,-,-,-,-,-,-,0.0060,0.0080,0.0100,0.0130,0.0160,0.0170,0.0190,0.0160,0.0100,0.0070,0.0040,0.0060,0.0060,0.0060,0.0080,0.0120,0.0230,0.0190,0.0180,0.0160,0.0120,0.0100,0.0080,0.0060,0.0050,0.0050,0.0070,0.0080,0.0130,0.0150,0.0130,0.0110,0.0090,0.0060,0.0050,0.0060,0.0060,0.0050,0.0060,0.0100,0.0130,0.0150,0.0160,0.0120,0.0120,0.0090,0.0070,0.0070,0.0070,0.007*,0.006**,0.0100,0.0120,0.0150,0.0160,0.0120,0.0110,0.0090,0.0060,0.0050,0.0050,0.006**,0.0070,0.0090,0.0130,0.0150
"Chungnam",Buyeo,-,-,-,-,-,-,0.0080,0.0100,0.0140,0.0170,0.0170,0.0210,0.0220,0.0190,0.0120,0.0070,0.0070,0.0060,0.0070,0.0070,0.0100,0.0150,0.0240,0.0230,0.0240,0.0200,0.0180,0.0130,0.0130,0.0110,0.0080,0.0070,0.0080,0.0100,0.0160,0.0190,0.0210,0.0180,0.0130,0.0100,0.0090,0.0090,0.0080,0.0070,0.0090,0.0140,0.0180,0.0150,0.0120,0.0090,0.0070,0.0080,0.0090,0.0080,0.0070,0.0070,0.0080,0.0110,0.0150,0.0170,0.0190,0.0160,0.013*,0.0110,0.0090,0.0070,0.0070,0.0070,0.0080,0.0120,0.0170,0.0180
"Chungnam",Cheongyang,-,-,-,-,-,-,-,-,-,-,-,0.016*,0.0160,0.0150,0.0090,0.0070,0.0050,0.0050,0.0050,0.0060,0.0060,0.0090,0.0150,0.0140,0.0150,0.0130,0.0110,0.0090,0.0070,0.0050,0.0050,0.0050,0.0050,0.0080,0.0120,0.0130,0.0140,0.0100,0.0090,0.0070,0.0050,0.0050,0.0060,0.0050,0.0050,0.0090,0.0110,0.0120,0.0130,0.0090,0.0100,0.0080,0.0060,0.0050,0.0050,0.0050,0.0050,0.0080,0.0100,0.0130,0.0140,0.0110,0.0090,0.0070,0.0060,0.0050,0.0050,0.0040,0.0050,0.0070,0.0100,0.0120
"Chungnam",Geumsan,-,-,-,-,-,-,-,-,-,-,-,0.020**,0.020*,0.0200,0.0130,0.0090,0.0070,0.0080,0.0070,0.0070,0.0080,0.0130,0.0200,0.0200,0.0220,0.0180,0.0140,0.0110,0.0100,0.0080,0.0070,0.0060,0.0070,0.0100,0.0160,0.0180,0.0170,0.0150,0.0120,0.0100,0.0070,0.0080,0.0070,0.0070,0.0080,0.0120,0.0170,0.0200,0.0190,0.0160,0.0130,0.009*,0.0070,0.0060,0.0060,0.0070,0.0070,0.0110,0.0160,0.0170,0.0190,0.0160,0.0120,0.0090,0.0080,0.0060,0.0060,0.0060,0.0060,0.0090,0.0150,0.0190
"Chungnam",Yesan,-,-,-,-,-,-,0.0090,0.0090,0.0120,0.015*,0.0170,0.0180,0.0220,0.0200,0.0140,0.0110,0.0080,0.0080,0.0070,0.0070,0.0090,0.0140,0.0220,0.0210,0.0200,0.0190,0.0150,0.0130,0.0100,0.0090,0.0080,0.0080,0.0100,0.0120,0.0160,0.0170,0.0180,0.0140,0.0110,0.0080,0.0070,0.0060,0.0050,0.0040,0.0060,0.0110,0.0130,0.0160,0.0170,0.0150,0.0150,0.0110,0.0080,0.0070,0.0070,0.0070,0.0070,0.0100,0.0140,0.0170,0.0190,0.0140,0.0120,0.0090,0.0070,0.0050,0.0050,0.0050,0.0070,0.0090,0.0140,0.0170
"Chungnam",Gyeryong,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.015**,0.0120,0.0070,0.0100,0.0090,0.0090,0.0120,0.0170,0.0310,0.0280,0.0290,0.0260,0.0200,0.0140,0.0110,0.0100,0.0080,0.0090,0.0110,0.0130,0.0190,0.0220,0.0230,0.0180,0.0150,0.0110,0.0090,0.0090,0.0080,0.0070,0.0090,0.0160,0.0200,0.0230,0.0220,0.0160,0.0170,-,0.0080,0.0080,0.0070,0.0070,0.0070,0.0120,0.0160,0.0200,0.0220,0.0170,0.0140,0.0110,0.0090,0.0070,0.0060,0.0050,0.0080,0.0120,0.0190,0.0200
"Chungnam",Seocheon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.010**,0.0080,0.0070,0.0070,0.0050,0.0060,0.0070,0.0100,0.0170,0.0140,0.0160,0.0130,0.0120,0.0090,0.0080,0.0060,0.0050,0.0050,0.0060,0.0080,0.0100,0.0130,0.0140,0.0130,0.0110,0.0100,0.0080,0.0070,0.0070,0.0060,0.0070,0.0100,0.0130,0.0140,0.0130,0.0130,0.0140,0.0110,0.0080,0.0070,0.0060,0.0060,0.0060,0.0090,0.0130,0.0140,0.0160,0.0130,0.0120,0.0110,0.0080,0.0060,0.0060,0.0050,0.0060,0.0090,0.0120,0.0130
"Chungnam",Average for provinces,0.0230,0.0210,0.0220,0.0170,0.0140,0.0140,0.0090,0.0110,0.0140,0.0150,0.0170,0.0190,0.0220,0.0200,0.0160,0.0140,0.0110,0.0100,0.0080,0.0090,0.0110,0.0160,0.0230,0.0210,0.0220,0.0190,0.0170,0.0140,0.0120,0.0100,0.0080,0.0080,0.0100,0.0130,0.0170,0.0180,0.0190,0.0170,0.0140,0.0110,0.0090,0.0090,0.0090,0.0070,0.0090,0.0140,0.0170,0.0180,0.0180,0.0160,0.0160,0.0120,0.0100,0.0090,0.0080,0.0080,0.0080,0.0120,0.0150,0.0170,0.0190,0.0150,0.0140,0.0110,0.0090,0.0070,0.0070,0.0060,0.0090,0.0120,0.0160,0.0170
"Jeonbuk",Imsil,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0060,0.0060,0.0090,0.0120,0.0110,0.0130,0.0110,0.0100,0.0070,0.0050,0.0040,0.0030,0.0030,0.0040,0.0050,0.0100,0.0120,0.0120,0.0100,0.0080,0.0070,0.0040,0.0040,0.0030,0.0020,0.004*,0.012*,0.0130,0.0150,0.0180,0.0160,0.0130,0.0100,0.0080,0.0070,0.0060,0.0060,0.0060,0.0100,0.0130,0.0140,0.0170,0.0140,0.0120,0.0090,0.0080,0.0050,0.0050,0.0050,0.0060,0.0080,0.0130,0.0150
"Jeonbuk",Jeonju,0.0230,0.0210,0.0200,0.0150,0.0120,0.0110,0.0100,0.0120,0.0140,0.0170,0.0210,0.0200,0.0200,0.0190,0.0160,0.0140,0.0110,0.0100,0.0090,0.0100,0.012*,0.018*,0.0270,0.0250,0.0270,0.0230,0.0180,0.0170,0.0150,0.0100,0.0090,0.0120,0.0130,0.0170,0.0230,0.0260,0.0260,0.0220,0.0170,0.0140,0.0110,0.0110,0.0090,0.0060,0.0090,0.0160,0.0190,0.0230,0.0220,0.0190,0.0170,0.0150,0.0110,0.0100,0.0090,0.0090,0.0100,0.0150,0.0200,0.0210,0.0240,0.0200,0.0170,0.0140,0.0110,0.0080,0.0070,0.0070,0.0100,0.0140,0.0210,0.0200
"Jeonbuk",Gunsan,0.0180,0.0170,0.0190,0.0160,0.0130,0.0120,0.0090,0.0100,0.0120,0.0140,0.0170,0.0170,0.0180,0.0170,0.0160,0.0150,0.0090,0.0090,0.0070,0.0070,0.0060,0.0140,0.0210,0.0160,0.0170,0.0130,0.0150,0.0130,0.0130,0.0090,0.0070,0.0070,0.0080,0.0110,0.0140,0.0120,0.0120,0.0130,0.0110,0.0090,0.0090,0.0080,0.0070,0.0050,0.0080,0.0120,0.0130,0.0140,0.0140,0.0120,0.0130,0.0110,0.0090,0.0080,0.0060,0.0060,0.0080,0.011*,0.015*,0.0150,0.0170,0.0140,0.0150,0.0120,0.0090,0.0070,0.0070,0.0060,0.0090,0.0110,0.0160,0.0170
"Jeonbuk",Iksan,0.0230,0.0220,0.0220,0.0170,0.0160,0.0130,0.0110,0.0110,0.0140,0.0160,0.0200,0.0190,0.0190,0.0200,0.0170,0.0150,0.0130,0.0110,0.0100,0.007**,0.009**,0.013**,0.017*,0.017*,0.0200,0.0180,0.0160,0.0180,0.0160,0.0120,0.0100,0.0090,0.0110,0.0130,0.0190,0.016*,0.0150,0.0130,0.0110,0.0100,0.0090,0.0080,0.0070,0.0070,0.0080,0.0130,0.0140,0.0160,0.0150,0.0110,0.011*,0.0090,0.0080,0.007*,0.0070,0.0070,0.007*,0.0120,0.0130,0.0150,0.0150,0.0130,0.0120,0.0100,0.0080,0.0060,0.0060,0.0060,0.0070,0.0090,0.0130,0.0140
"Jeonbuk",Namwon,0.0170,0.0160,0.0160,0.0130,0.0100,0.0070,0.0070,0.0090,0.0080,0.0100,0.0150,0.0160,0.0170,0.0170,0.0160,0.0120,0.0100,0.0100,0.007*,-,-,0.0100,0.0160,0.0180,0.0190,0.0160,0.0140,0.0110,0.0110,0.0090,0.0080,0.0090,0.0080,0.0100,0.0150,0.0170,0.0170,0.0130,0.0100,0.0110,0.0070,0.0100,0.0090,0.0070,0.0080,0.0110,0.0150,0.0180,0.0180,0.0160,0.0130,0.0100,0.0080,0.0080,0.0070,0.0060,0.0060,0.0090,0.012*,0.0120,0.0130,0.0110,0.0100,0.0080,0.0070,0.0060,0.0050,0.0040,0.0050,0.0070,0.0100,0.0120
"Jeonbuk",Jeongeup,0.0200,0.0160,0.0160,0.0140,0.0110,0.0110,0.0070,0.0100,0.0120,0.0140,0.0180,0.0190,0.0190,0.0210,0.0180,0.0150,0.0130,0.0110,0.0070,0.0060,0.0090,0.0120,0.0180,0.0170,0.0180,0.0160,0.0140,0.0130,0.0100,0.0090,0.0070,0.0080,0.0090,0.0130,0.0160,0.0170,0.0180,0.0140,0.0120,0.0110,0.0100,0.0110,0.0100,0.007**,0.011*,0.0140,0.0160,0.0160,0.0180,0.014*,0.0130,0.0120,0.0090,0.0070,0.0060,0.0060,0.0070,0.0100,0.0130,0.0140,0.0150,0.0120,0.0110,0.0090,0.0070,0.0050,0.0050,0.0050,0.0070,0.0080,0.0130,0.0140
"Jeonbuk",Gochang,0.0130,0.0110,0.0130,0.0130,0.0110,0.0090,0.0060,0.0080,0.0090,0.0120,0.0140,0.0130,0.0140,0.0150,0.0140,0.0110,0.0100,0.0090,0.0080,0.0070,0.0090,0.0090,0.0160,0.012*,0.0110,0.0100,0.0090,0.0100,0.0080,0.0070,0.0060,0.0050,0.0060,0.0090,0.0120,0.0120,0.0130,0.0100,0.0100,0.006*,0.006**,0.004*,0.0040,0.0030,0.0050,0.0070,0.0080,0.0100,0.0100,0.0090,0.0080,0.0060,0.0050,0.0040,0.003*,0.002**,0.003**,0.005*,0.0070,0.0090,0.0110,0.0080,0.0060,0.0050,0.003*,0.0030,0.0040,0.0030,0.003*,0.0050,0.0060,0.0070
"Jeonbuk",Buan,0.0180,0.0140,0.0180,0.0110,0.0110,0.0080,0.0080,0.0100,0.0120,0.0150,0.0140,0.0170,0.0220,0.0190,0.0170,0.0150,0.0120,0.0110,0.0080,0.0080,0.0100,0.0140,0.0200,0.0160,0.0160,0.0120,0.0120,0.0120,0.0120,0.0090,0.0080,0.0080,0.0090,0.0130,0.0160,0.0150,0.0150,0.0130,0.0110,0.0100,0.0110,0.0110,0.0090,0.0070,0.0110,0.0160,0.0190,0.0200,0.0180,0.0140,0.0130,0.0120,0.0100,0.0090,0.0080,0.0080,0.0080,0.0120,0.0150,0.0160,0.0160,0.0130,0.0130,0.0110,0.0090,0.0060,0.0050,0.0050,0.0070,0.0090,0.0130,0.0130
"Jeonbuk",Gimje,0.0210,0.0180,0.0190,0.0160,0.0130,0.0110,0.0070,0.0120,0.0140,0.0140,0.0180,0.0200,0.0190,0.0160,0.0170,0.0160,0.0120,0.0110,0.0100,0.0100,0.0130,0.0170,0.0240,0.0180,0.0180,0.0180,0.0160,0.0160,0.0140,0.0120,0.0110,0.0110,0.0130,0.0170,0.0210,0.0200,0.0200,0.0180,0.0140,0.0120,0.0110,0.0110,0.0100,0.0080,0.0110,0.0180,0.0210,0.0220,0.0210,0.0150,0.0170,0.0140,0.0110,0.0110,0.0090,0.0090,0.0110,0.0160,0.0200,0.0200,0.0210,0.0180,0.0170,0.0130,0.0080,0.0070,0.0060,0.0050,0.0080,0.0130,0.0170,0.0170
"Jeonbuk",Wanju,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0110,0.0120,0.0100,0.0080,0.0080,0.0060,0.0050,0.0060,0.0090,0.015*,0.012*,0.0130,0.0130,0.0130,0.0120,0.0110,0.0080,0.007**,0.0060,0.0060,0.0090,0.0120,0.0120,0.0150,0.0130,0.0130,0.0130,0.0100,0.0090,0.0070,0.0070,0.0070,0.0100,0.0120,0.0140,0.0130,0.0120,0.0120,0.0100,0.0080,0.0070,0.0060,0.0060,0.0060,0.0080,0.0100,0.0110,0.0140,0.0110,0.0110,0.0090,0.0080,0.0060,0.0060,0.0050,0.0050,0.0070,0.0100,0.0110
"Jeonbuk",Jinan,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0150,0.0110,0.0090,0.0080,0.0080,0.0060,0.0060,0.0050,0.0080,0.0160,0.0140,0.0170,0.0140,0.0140,0.0110,0.0100,0.0070,0.0050,0.0050,0.0050,0.0070,0.0130,0.0140,0.0130,0.0110,0.0110,0.0100,0.0070,0.0070,0.0050,0.0050,0.0050,0.0070,0.0130,0.0150,0.0130,0.0120,0.0110,0.0080,0.0060,0.0070,0.0050,0.0050,0.0050,0.0070,0.0120,0.0130,0.0150,0.0120,0.0120,0.0100,0.0070,0.0050,0.0040,0.0040,0.0040,0.0060,0.0110,0.0120
"Jeonbuk",Muju,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0050,0.0060,0.0070,0.0130,0.0140,0.0150,0.0130,0.0100,0.0070,0.0060,0.0050,0.0040,0.0040,0.0040,0.0070,0.0110,0.0130,0.0130,0.0100,0.0090,0.0070,0.0050,0.0040,0.0040,0.0040,0.0040,0.0070,0.0100,0.0130,0.0120,0.0100,0.0100,0.0070,0.0060,0.0040,0.0040,0.0030,0.0040,0.0060,0.0090,0.0110,0.0130,0.0100,0.0090,0.0070,0.0050,0.0030,0.0030,0.0030,0.0040,0.0060,0.0080,0.0100
"Jeonbuk",Sunchang,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0140,0.0140,0.0150,0.0120,0.0110,0.0090,0.0070,0.0050,0.0050,0.0050,0.0050,0.0080,0.0110,0.0120,0.0120,0.0100,0.0080,0.0070,0.0060,0.0050,0.0050,0.0040,0.0060,0.0090,0.0110,0.0130,0.0140,0.0120,0.0100,0.0080,0.0050,0.0050,0.0040,0.0040,0.0040,0.0070,0.0120,0.0130,0.0130,0.0100,0.0090,0.0070,0.0060,0.0040,0.0040,0.0040,0.0040,0.0080,0.0110,0.0120
"Jeonbuk",Jangsu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0070,0.0100,0.0090,0.0080,0.0080,0.0070,0.0050,0.0030,0.0030,0.0030,-,0.0070,0.0070,0.0080,0.0080,0.0070,0.0070,0.0060,0.0050,0.0050,0.0040,0.0050,0.0070,0.0080,0.0100,0.0090,0.0080,0.0080,0.0070,0.0060,0.0050,0.0040,0.0040,0.0040,0.0060,0.0080,0.0080,0.0100,0.0090,0.0090,0.0080,0.0060,0.0040,0.0030,0.0030,0.0030,0.0050,0.0070,0.0080
"Jeonbuk",Average for provinces,0.0200,0.0180,0.0190,0.0150,0.0130,0.0110,0.0090,0.0100,0.0130,0.0150,0.0180,0.0180,0.0190,0.0180,0.0160,0.0140,0.0110,0.0100,0.0080,0.0070,0.0090,0.0130,0.0190,0.0170,0.0180,0.0150,0.0140,0.0130,0.0120,0.0090,0.0070,0.0080,0.0090,0.0120,0.0160,0.0160,0.0160,0.0140,0.0120,0.0100,0.0090,0.0080,0.0070,0.0060,0.0080,0.0120,0.0140,0.0160,0.0160,0.0130,0.0130,0.0110,0.0080,0.0080,0.0060,0.0070,0.0070,0.0110,0.0140,0.0150,0.0160,0.0130,0.0120,0.0100,0.0080,0.0060,0.0060,0.0050,0.0070,0.0100,0.0140,0.0150
"Jeonnam",Hwasun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0170,0.0140,0.0110,0.0090,0.0070,0.0070,0.0070,0.0110,0.0150,0.0170,0.0160,0.0140,0.0110,0.0100,0.0080,0.0070,0.0060,0.0050,0.0060,0.0090,0.0120,0.017*,0.016*,0.0150,0.0120,0.0100,0.0080,0.0070,0.0060,0.0070,0.0060,0.0090,0.0140,0.0130,0.0140,0.0110,0.0110,0.0090,0.0080,0.0060,0.0050,0.0050,0.0060,0.0080,0.0140,0.0160
"Jeonnam",Yeosu,0.0210,0.0190,0.0230,0.0200,0.0170,0.0160,0.0120,0.0120,0.0150,0.0150,0.0230,0.0220,0.0210,0.0230,0.0190,0.0160,0.0150,0.0160,0.0090,0.0090,0.0120,0.0160,0.0220,0.0160,0.0160,0.0180,0.0140,0.0140,0.0140,0.0110,0.0080,0.0090,0.0100,0.0120,0.0170,0.0180,0.0170,0.0160,0.0140,0.0120,0.0120,0.0110,0.0090,0.0070,0.0100,0.0140,0.0160,0.0170,0.0150,0.0150,0.0140,0.0110,0.0100,0.0100,0.0070,0.0070,0.0080,0.0130,0.0150,0.0150,0.0160,0.0120,0.0140,0.0120,0.0110,0.0070,0.0080,0.0070,0.0090,0.0110,0.0170,0.0130
"Jeonnam",Gwangyang,0.0130,0.0140,0.0170,0.0170,0.0150,0.0150,0.0130,0.0100,0.0120,0.0120,0.0190,0.0160,0.0160,0.018*,0.017*,0.016*,0.0140,0.0150,0.0100,0.0100,0.0080,0.011*,0.017*,0.013*,0.015*,0.0160,0.0150,0.0150,0.0150,0.0140,0.0110,0.0090,0.0090,0.0100,0.0140,0.0170,0.0140,0.0140,0.0130,0.0110,0.0110,0.0130,0.0110,0.0100,0.0080,0.0100,0.0130,0.0150,0.0140,0.0130,0.0130,0.0110,0.01*,0.013*,0.01*,0.009*,0.008*,0.011*,0.015*,0.015*,0.0160,0.0110,0.0140,0.0120,0.0110,0.0090,0.0080,0.0070,0.0060,0.0080,0.0130,0.0110
"Jeonnam",Suncheon,0.0150,0.0150,0.0180,0.0150,0.0120,0.0120,0.0090,0.0100,0.0100,0.010*,0.012*,0.011*,0.0120,0.0140,0.0140,0.0110,0.0100,0.0100,0.0080,0.0080,0.008*,0.0110,0.0200,0.0150,0.0130,0.0160,0.0130,0.0120,0.0110,0.0100,0.0070,0.0090,0.0090,0.0110,0.0150,0.0170,0.0140,0.0140,0.0110,0.0090,0.0090,0.0080,0.0080,0.0060,0.0090,0.012*,0.016*,0.0140,0.0160,0.0150,0.0140,0.0110,0.0080,0.0080,0.0070,0.0060,0.0070,0.0090,0.0130,0.0130,0.0120,0.0100,0.0110,0.0080,0.0070,0.0050,0.0060,0.0050,0.0060,0.0080,0.0150,0.0110
"Jeonnam",Mokpo,0.0170,0.0160,0.0160,0.0120,0.0120,0.0100,0.0080,0.0080,0.0100,0.0120,0.0170,0.0180,0.0160,0.0150,0.0130,0.0100,0.0070,0.0060,0.0040,0.0050,0.0080,0.0100,0.0190,0.0150,0.0140,0.0110,0.0130,0.0100,0.0100,0.0070,0.0060,0.0060,0.0070,0.0100,0.0130,0.0160,0.0140,0.0130,0.0110,0.0080,0.0070,0.0060,0.0060,0.0040,0.0070,0.0100,0.0130,0.0160,0.0150,0.0120,0.0100,0.008**,0.0060,0.0060,0.0050,0.0050,0.0060,0.0090,0.0150,0.0150,0.0130,0.0120,0.0120,0.0090,0.0070,0.0050,0.0050,0.0050,0.0070,0.0090,0.0160,0.0170
